,training_dates,testing_dates,model_key,classifier,parameters,feature_sets,outcome,model_result,auc-roc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20,p_at_30,p_at_50,r_at_1,r_at_2,r_at_5,r_at_10,r_at_20,r_at_30,r_at_50,f1_at_1,f1_at_2,f1_at_5,f1_at_10,f1_at_20,f1_at_30,f1_at_50
10,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 5}",['economic'],top20_num,RF: feature_importances: results/RF10.csv,0.6562595040699055,0.19047619047619047,0.14285714285714285,0.25396825396825395,0.31061806656101426,0.286053882725832,0.28526148969889065,0.28168567807351075,0.009316770186335404,0.013975155279503106,0.062111801242236024,0.15217391304347827,0.2802795031055901,0.4192546583850932,0.6902173913043478,0.01776461880088823,0.025459688826025458,0.09981285090455397,0.20427305888483588,0.2831372549019608,0.3395158755108456,0.4000900090009001
11,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 10}",['economic'],top20_num,RF: feature_importances: results/RF11.csv,0.6952132867824504,0.5555555555555556,0.42857142857142855,0.5650793650793651,0.40253565768621236,0.35974643423137875,0.329635499207607,0.29689480354879594,0.02717391304347826,0.04192546583850932,0.13819875776397517,0.1972049689440994,0.35248447204968947,0.484472049689441,0.7274844720496895,0.05181347150259067,0.0763790664780764,0.2220835932626326,0.26472120896300155,0.356078431372549,0.3923294561458661,0.42169216921692165
12,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 5}",['eviction'],top20_num,RF: feature_importances: results/RF12.csv,0.9537987071992325,0.9841269841269841,0.9682539682539683,0.9206349206349206,0.9049128367670365,0.7805071315372425,0.6254622292657158,0.40335868187579216,0.04813664596273292,0.09472049689440994,0.2251552795031056,0.44332298136645965,0.764751552795031,0.9192546583850931,0.9883540372670807,0.0917838638045892,0.17256011315417255,0.36182158452900814,0.5951016154247004,0.7725490196078432,0.7444199937126689,0.5729072907290729
13,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10}",['eviction'],top20_num,RF: feature_importances: results/RF13.csv,0.9547027528731654,1.0,0.9920634920634921,0.9650793650793651,0.9033280507131537,0.7820919175911252,0.6201796090861067,0.40430925221799746,0.04891304347826087,0.09704968944099379,0.2360248447204969,0.44254658385093165,0.7663043478260869,0.9114906832298136,0.9906832298136646,0.09326424870466321,0.1768033946251768,0.3792888334373051,0.594059405940594,0.7741176470588236,0.7381326626846902,0.5742574257425742
14,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 5}",['eviction'],top20_num,RF: feature_importances: results/RF14.csv,0.944454429298374,0.9047619047619048,0.9206349206349206,0.9492063492063492,0.8652931854199684,0.7622820919175911,0.6080295826730058,0.40335868187579216,0.04425465838509317,0.09006211180124224,0.23214285714285715,0.42391304347826086,0.7468944099378882,0.8936335403726708,0.9883540372670807,0.08438193930421911,0.16407355021216408,0.37305053025577045,0.5690463783220426,0.7545098039215685,0.7236718013203395,0.5729072907290729
15,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 10}",['eviction'],top20_num,RF: feature_importances: results/RF15.csv,0.950057503486371,1.0,0.9920634920634921,0.9428571428571428,0.9001584786053882,0.7678288431061807,0.6217643951399895,0.40304182509505704,0.04891304347826087,0.09704968944099379,0.23059006211180125,0.4409937888198758,0.7523291925465838,0.9138198757763976,0.9875776397515528,0.09326424870466321,0.1768033946251768,0.3705552089831566,0.5919749869723814,0.7599999999999999,0.740018861993084,0.5724572457245725
16,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 5}",['eviction'],top20_num,RF: feature_importances: results/RF16.csv,0.9217121945098312,1.0,1.0,0.8,0.8700475435816165,0.7353407290015848,0.5784469096671949,0.40811153358681873,0.04891304347826087,0.09782608695652174,0.1956521739130435,0.42624223602484473,0.7204968944099379,0.8501552795031055,1.0,0.09326424870466321,0.17821782178217824,0.314410480349345,0.5721730067743617,0.7278431372549019,0.6884627475636592,0.5796579657965797
17,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 10}",['eviction'],top20_num,RF: feature_importances: results/RF17.csv,0.9406574374678561,1.0,0.8333333333333334,0.9174603174603174,0.8890649762282092,0.7456418383518225,0.6043317485472794,0.40811153358681873,0.04891304347826087,0.08152173913043478,0.22437888198757763,0.4355590062111801,0.7305900621118012,0.8881987577639752,1.0,0.09326424870466321,0.14851485148514854,0.36057392389270115,0.5846795205836374,0.7380392156862745,0.7192706696007544,0.5796579657965797
18,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 5}",['tract'],top20_num,RF: feature_importances: results/RF18.csv,0.8914729484808324,0.873015873015873,0.8888888888888888,0.8222222222222222,0.7305863708399366,0.6426307448494454,0.5372424722662441,0.3849809885931559,0.042701863354037264,0.08695652173913043,0.20108695652173914,0.3579192546583851,0.6296583850931677,0.7895962732919255,0.9433229813664596,0.08142116950407106,0.15841584158415842,0.3231441048034935,0.48045857217300686,0.636078431372549,0.6394215655454261,0.5468046804680468
19,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10}",['tract'],top20_num,RF: feature_importances: results/RF19.csv,0.8971184432735293,0.9365079365079365,0.8968253968253969,0.8412698412698413,0.7591125198098256,0.6410459587955626,0.5446381405176968,0.39036755386565275,0.04580745341614907,0.08773291925465838,0.20574534161490685,0.3718944099378882,0.6281055900621118,0.8004658385093167,0.9565217391304348,0.08734270910436713,0.15983026874115983,0.33063006862133504,0.49921834288692024,0.6345098039215686,0.648223828984596,0.5544554455445545
20,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 5}",['tract'],top20_num,RF: feature_importances: results/RF20.csv,0.8888789555475335,0.873015873015873,0.8809523809523809,0.8285714285714286,0.7543581616481775,0.6465927099841522,0.5388272583201268,0.3840304182509506,0.042701863354037264,0.08618012422360248,0.20263975155279504,0.3695652173913043,0.6335403726708074,0.7919254658385093,0.9409937888198758,0.08142116950407106,0.157001414427157,0.3256394260761073,0.49609171443460137,0.64,0.6413077648538196,0.5454545454545454
21,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 10}",['tract'],top20_num,RF: feature_importances: results/RF21.csv,0.9007676970417771,0.9841269841269841,0.9285714285714286,0.8253968253968254,0.7749603803486529,0.6656101426307448,0.5536185948230322,0.38719898605830166,0.04813664596273292,0.09083850931677019,0.20186335403726707,0.3796583850931677,0.6521739130434783,0.8136645962732919,0.9487577639751553,0.0917838638045892,0.16548797736916548,0.32439176543980036,0.5096404377279833,0.6588235294117647,0.6589122917321597,0.54995499549955
22,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 5}",['tract'],top20_num,RF: feature_importances: results/RF22.csv,0.8659146500524192,0.9682539682539683,0.6666666666666666,0.7777777777777778,0.7068145800316957,0.624405705229794,0.5356576862123613,0.40811153358681873,0.04736024844720497,0.06521739130434782,0.19021739130434784,0.34627329192546585,0.6118012422360248,0.7872670807453416,1.0,0.09030347890451516,0.11881188118811882,0.30567685589519655,0.4648254299114122,0.6180392156862745,0.6375353662370323,0.5796579657965797
23,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 10}",['tract'],top20_num,RF: feature_importances: results/RF23.csv,0.8902115343246825,0.9206349206349206,0.8968253968253969,0.8539682539682539,0.7670364500792393,0.6497622820919176,0.5330163761225568,0.39100126742712293,0.04503105590062112,0.08773291925465838,0.20885093167701863,0.37577639751552794,0.6366459627329193,0.7833850931677019,0.9580745341614907,0.08586232420429311,0.15983026874115983,0.33562071116656267,0.5044293903074518,0.6431372549019608,0.6343917007230431,0.5553555355535553
24,"(datetime.datetime(2006, 1, 1, 0, 0), datetime.datetime(2006, 12, 31, 0, 0))","(datetime.datetime(2007, 1, 1, 0, 0), datetime.datetime(2007, 12, 31, 0, 0))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 5}","['demographic', 'economic']",top20_num,RF: feature_importances: results/RF24.csv,0.8758474848676663,0.7619047619047619,0.8095238095238095,0.7492063492063492,0.7464342313787639,0.6053882725832013,0.5150554675118859,0.37959442332065907,0.037267080745341616,0.07919254658385093,0.18322981366459629,0.3656832298136646,0.593167701863354,0.7569875776397516,0.9301242236024845,0.07105847520355292,0.14427157001414426,0.2944479101684342,0.4908806670140698,0.5992156862745097,0.6130147752279157,0.5391539153915391
